# Created by auto-kappa
# 3ph scattering  : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.self_isotope
# Temperature [K] : 50.00 to 1000.00
# Grain size [nm] : 3.16 to 100000.00
temperature[K],grain_size[nm],kxx[W/mK],kxy[W/mK],kxz[W/mK],kyx[W/mK],kyy[W/mK],kyz[W/mK],kzx[W/mK],kzy[W/mK],kzz[W/mK],kave[W/mK]
7.5000000e+02,1.4225293e+02,1.2990074e+00,-3.2558486e-04,-3.3764099e-04,-3.2558486e-04,1.2990019e+00,-3.3484098e-04,-3.3764099e-04,-3.3484098e-04,1.2989861e+00,1.2989984e+00
7.5000000e+02,1.7575106e+02,1.3224716e+00,-3.2803475e-04,-3.4011487e-04,-3.2803475e-04,1.3224660e+00,-3.3730002e-04,-3.4011487e-04,-3.3730002e-04,1.3224502e+00,1.3224626e+00
7.5000000e+02,2.1713743e+02,1.3446255e+00,-3.3005072e-04,-3.4215031e-04,-3.3005072e-04,1.3446199e+00,-3.3932333e-04,-3.4215031e-04,-3.3932333e-04,1.3446040e+00,1.3446165e+00
7.5000000e+02,2.6826958e+02,1.3655213e+00,-3.3170461e-04,-3.4381998e-04,-3.3170461e-04,1.3655157e+00,-3.4098310e-04,-3.4381998e-04,-3.4098310e-04,1.3654998e+00,1.3655123e+00
7.5000000e+02,3.3144247e+02,1.3851683e+00,-3.3305807e-04,-3.4518624e-04,-3.3305807e-04,1.3851627e+00,-3.4234130e-04,-3.4518624e-04,-3.4234130e-04,1.3851468e+00,1.3851593e+00
7.5000000e+02,4.0949151e+02,1.4035434e+00,-3.3416342e-04,-3.4630195e-04,-3.3416342e-04,1.4035378e+00,-3.4345045e-04,-3.4630195e-04,-3.4345045e-04,1.4035219e+00,1.4035344e+00
7.5000000e+02,5.0591975e+02,1.4206048e+00,-3.3506462e-04,-3.4721155e-04,-3.3506462e-04,1.4205992e+00,-3.4435472e-04,-3.4721155e-04,-3.4435472e-04,1.4205833e+00,1.4205958e+00
7.5000000e+02,6.2505519e+02,1.4363066e+00,-3.3579838e-04,-3.4795212e-04,-3.3579838e-04,1.4363010e+00,-3.4509096e-04,-3.4795212e-04,-3.4509096e-04,1.4362851e+00,1.4362976e+00
7.5000000e+02,7.7224499e+02,1.4506126e+00,-3.3639514e-04,-3.4855439e-04,-3.3639514e-04,1.4506069e+00,-3.4568972e-04,-3.4855439e-04,-3.4568972e-04,1.4505910e+00,1.4506035e+00
7.5000000e+02,9.5409548e+02,1.4635064e+00,-3.3688005e-04,-3.4904376e-04,-3.3688005e-04,1.4635007e+00,-3.4617624e-04,-3.4904376e-04,-3.4617624e-04,1.4634848e+00,1.4634973e+00
7.5000000e+02,1.1787686e+03,1.4749987e+00,-3.3727378e-04,-3.4944111e-04,-3.3727378e-04,1.4749930e+00,-3.4657127e-04,-3.4944111e-04,-3.4657127e-04,1.4749771e+00,1.4749896e+00
7.5000000e+02,1.4563485e+03,1.4851289e+00,-3.3759328e-04,-3.4976353e-04,-3.3759328e-04,1.4851232e+00,-3.4689183e-04,-3.4976353e-04,-3.4689183e-04,1.4851073e+00,1.4851198e+00
7.5000000e+02,1.7992936e+03,1.4939635e+00,-3.3785242e-04,-3.5002504e-04,-3.3785242e-04,1.4939578e+00,-3.4715182e-04,-3.5002504e-04,-3.4715182e-04,1.4939419e+00,1.4939544e+00
7.5000000e+02,2.2229965e+03,1.5015911e+00,-3.3806253e-04,-3.5023706e-04,-3.3806253e-04,1.5015854e+00,-3.4736261e-04,-3.5023706e-04,-3.4736261e-04,1.5015695e+00,1.5015820e+00
7.5000000e+02,2.7464741e+03,1.5081161e+00,-3.3823281e-04,-3.5040891e-04,-3.3823281e-04,1.5081104e+00,-3.4753345e-04,-3.5040891e-04,-3.4753345e-04,1.5080944e+00,1.5081070e+00
7.5000000e+02,3.3932218e+03,1.5136514e+00,-3.3837080e-04,-3.5054815e-04,-3.3837080e-04,1.5136457e+00,-3.4767189e-04,-3.5054815e-04,-3.4767189e-04,1.5136298e+00,1.5136423e+00
7.5000000e+02,4.1922674e+03,1.5183128e+00,-3.3848258e-04,-3.5066095e-04,-3.3848258e-04,1.5183071e+00,-3.4778404e-04,-3.5066095e-04,-3.4778404e-04,1.5182912e+00,1.5183037e+00
7.5000000e+02,5.1794747e+03,1.5222129e+00,-3.3857313e-04,-3.5075232e-04,-3.3857313e-04,1.5222072e+00,-3.4787487e-04,-3.5075232e-04,-3.4787487e-04,1.5221913e+00,1.5222038e+00
7.5000000e+02,6.3991523e+03,1.5254581e+00,-3.3864646e-04,-3.5082631e-04,-3.3864646e-04,1.5254524e+00,-3.4794844e-04,-3.5082631e-04,-3.4794844e-04,1.5254365e+00,1.5254490e+00
7.5000000e+02,7.9060432e+03,1.5281455e+00,-3.3870584e-04,-3.5088623e-04,-3.3870584e-04,1.5281398e+00,-3.4800802e-04,-3.5088623e-04,-3.4800802e-04,1.5281239e+00,1.5281364e+00
7.5000000e+02,9.7677811e+03,1.5303622e+00,-3.3875392e-04,-3.5093475e-04,-3.3875392e-04,1.5303565e+00,-3.4805625e-04,-3.5093475e-04,-3.4805625e-04,1.5303406e+00,1.5303531e+00
7.5000000e+02,1.2067926e+04,1.5321845e+00,-3.3879285e-04,-3.5097403e-04,-3.3879285e-04,1.5321788e+00,-3.4809531e-04,-3.5097403e-04,-3.4809531e-04,1.5321629e+00,1.5321754e+00
7.5000000e+02,1.4909717e+04,1.5336783e+00,-3.3882436e-04,-3.5100584e-04,-3.3882436e-04,1.5336726e+00,-3.4812693e-04,-3.5100584e-04,-3.4812693e-04,1.5336567e+00,1.5336692e+00
7.5000000e+02,1.8420700e+04,1.5349001e+00,-3.3884988e-04,-3.5103158e-04,-3.3884988e-04,1.5348944e+00,-3.4815252e-04,-3.5103158e-04,-3.4815252e-04,1.5348785e+00,1.5348910e+00
7.5000000e+02,2.2758459e+04,1.5358975e+00,-3.3887054e-04,-3.5105243e-04,-3.3887054e-04,1.5358918e+00,-3.4817325e-04,-3.5105243e-04,-3.4817325e-04,1.5358758e+00,1.5358884e+00
7.5000000e+02,2.8117687e+04,1.5367103e+00,-3.3888726e-04,-3.5106930e-04,-3.3888726e-04,1.5367046e+00,-3.4819002e-04,-3.5106930e-04,-3.4819002e-04,1.5366887e+00,1.5367012e+00
7.5000000e+02,3.4738921e+04,1.5373720e+00,-3.3890079e-04,-3.5108296e-04,-3.3890079e-04,1.5373663e+00,-3.4820360e-04,-3.5108296e-04,-3.4820360e-04,1.5373504e+00,1.5373629e+00
7.5000000e+02,4.2919343e+04,1.5379100e+00,-3.3891175e-04,-3.5109401e-04,-3.3891175e-04,1.5379043e+00,-3.4821459e-04,-3.5109401e-04,-3.4821459e-04,1.5378884e+00,1.5379009e+00
7.5000000e+02,5.3026113e+04,1.5383471e+00,-3.3892062e-04,-3.5110296e-04,-3.3892062e-04,1.5383414e+00,-3.4822349e-04,-3.5110296e-04,-3.4822349e-04,1.5383255e+00,1.5383380e+00
7.5000000e+02,6.5512856e+04,1.5387020e+00,-3.3892780e-04,-3.5111021e-04,-3.3892780e-04,1.5386963e+00,-3.4823069e-04,-3.5111021e-04,-3.4823069e-04,1.5386804e+00,1.5386929e+00
7.5000000e+02,8.0940012e+04,1.5389899e+00,-3.3893361e-04,-3.5111607e-04,-3.3893361e-04,1.5389842e+00,-3.4823652e-04,-3.5111607e-04,-3.4823652e-04,1.5389683e+00,1.5389808e+00
7.5000000e+02,1.0000000e+05,1.5392234e+00,-3.3893831e-04,-3.5112081e-04,-3.3893831e-04,1.5392177e+00,-3.4824124e-04,-3.5112081e-04,-3.4824124e-04,1.5392018e+00,1.5392143e+00
8.0000000e+02,3.1622777e+00,4.9461320e-01,-1.3138633e-04,-1.3923123e-04,-1.3138633e-04,4.9461050e-01,-1.3800160e-04,-1.3923123e-04,-1.3800160e-04,4.9459847e-01,4.9460739e-01
8.0000000e+02,3.9069399e+00,5.4811216e-01,-1.4598801e-04,-1.5433338e-04,-1.4598801e-04,5.4810921e-01,-1.5296088e-04,-1.5433338e-04,-1.5296088e-04,5.4809673e-01,5.4810603e-01
8.0000000e+02,4.8269574e+00,6.0243644e-01,-1.6092142e-04,-1.6972273e-04,-1.6092142e-04,6.0243324e-01,-1.6820786e-04,-1.6972273e-04,-1.6820786e-04,6.0242037e-01,6.0243002e-01
8.0000000e+02,5.9636233e+00,6.5685280e-01,-1.7595154e-04,-1.8516092e-04,-1.7595154e-04,6.5684935e-01,-1.8350728e-04,-1.8516092e-04,-1.8350728e-04,6.5683615e-01,6.5684610e-01
8.0000000e+02,7.3679546e+00,7.1064556e-01,-1.9082435e-04,-2.0039307e-04,-1.9082435e-04,7.1064188e-01,-1.9860701e-04,-2.0039307e-04,-1.9860701e-04,7.1062840e-01,7.1063862e-01
8.0000000e+02,9.1029818e+00,7.6315595e-01,-2.0528340e-04,-2.1516402e-04,-2.0528340e-04,7.6315205e-01,-2.1325420e-04,-2.1516402e-04,-2.1325420e-04,7.6313833e-01,7.6314878e-01
8.0000000e+02,1.1246578e+01,8.1381620e-01,-2.1908884e-04,-2.2923675e-04,-2.1908884e-04,8.1381209e-01,-2.2721345e-04,-2.2923675e-04,-2.2721345e-04,8.1379817e-01,8.1380882e-01
8.0000000e+02,1.3894955e+01,8.6217494e-01,-2.3203521e-04,-2.4240972e-04,-2.3203521e-04,8.6217065e-01,-2.4028417e-04,-2.4240972e-04,-2.4028417e-04,8.6215656e-01,8.6216738e-01
8.0000000e+02,1.7166979e+01,9.0791146e-01,-2.4396517e-04,-2.5453004e-04,-2.4396517e-04,9.0790701e-01,-2.5231383e-04,-2.5453004e-04,-2.5231383e-04,9.0789278e-01,9.0790375e-01
8.0000000e+02,2.1209509e+01,9.5083814e-01,-2.5477682e-04,-2.6550039e-04,-2.5477682e-04,9.5083354e-01,-2.6320491e-04,-2.6550039e-04,-2.6320491e-04,9.5081919e-01,9.5083029e-01
8.0000000e+02,2.6203985e+01,9.9089212e-01,-2.6442408e-04,-2.7527915e-04,-2.6442408e-04,9.9088740e-01,-2.7291523e-04,-2.7527915e-04,-2.7291523e-04,9.9087294e-01,9.9088416e-01
8.0000000e+02,3.2374575e+01,1.0281186e+00,-2.7291128e-04,-2.8387476e-04,-2.7291128e-04,1.0281138e+00,-2.8145237e-04,-2.8387476e-04,-2.8145237e-04,1.0280992e+00,1.0281105e+00
8.0000000e+02,3.9998234e+01,1.0626486e+00,-2.8028371e-04,-2.9133622e-04,-2.8028371e-04,1.0626437e+00,-2.8886432e-04,-2.9133622e-04,-2.8886432e-04,1.0626291e+00,1.0626405e+00
8.0000000e+02,4.9417134e+01,1.0946742e+00,-2.8661644e-04,-2.9774184e-04,-2.8661644e-04,1.0946692e+00,-2.9522837e-04,-2.9774184e-04,-2.9522837e-04,1.0946545e+00,1.0946660e+00
8.0000000e+02,6.1054023e+01,1.1244235e+00,-2.9200337e-04,-3.0318830e-04,-2.9200337e-04,1.1244185e+00,-3.0064013e-04,-3.0318830e-04,-3.0064013e-04,1.1244038e+00,1.1244153e+00
8.0000000e+02,7.5431201e+01,1.1521378e+00,-2.9654753e-04,-3.0778099e-04,-2.9654753e-04,1.1521327e+00,-3.0520403e-04,-3.0778099e-04,-3.0520403e-04,1.1521179e+00,1.1521295e+00
8.0000000e+02,9.3193958e+01,1.1780507e+00,-3.0035357e-04,-3.1162652e-04,-3.0035357e-04,1.1780455e+00,-3.0902577e-04,-3.1162652e-04,-3.0902577e-04,1.1780307e+00,1.1780423e+00
8.0000000e+02,1.1513954e+02,1.2023717e+00,-3.0352229e-04,-3.1482736e-04,-3.0352229e-04,1.2023665e+00,-3.1220702e-04,-3.1482736e-04,-3.1220702e-04,1.2023516e+00,1.2023632e+00
8.0000000e+02,1.4225293e+02,1.2252735e+00,-3.0614718e-04,-3.1747833e-04,-3.0614718e-04,1.2252683e+00,-3.1484193e-04,-3.1747833e-04,-3.1484193e-04,1.2252534e+00,1.2252650e+00
8.0000000e+02,1.7575106e+02,1.2468844e+00,-3.0831250e-04,-3.1966481e-04,-3.0831250e-04,1.2468792e+00,-3.1701526e-04,-3.1966481e-04,-3.1701526e-04,1.2468643e+00,1.2468760e+00
8.0000000e+02,2.1713743e+02,1.2672854e+00,-3.1009253e-04,-3.2146202e-04,-3.1009253e-04,1.2672801e+00,-3.1880172e-04,-3.2146202e-04,-3.1880172e-04,1.2672653e+00,1.2672769e+00
8.0000000e+02,2.6826958e+02,1.2865125e+00,-3.1155166e-04,-3.2293507e-04,-3.1155166e-04,1.2865073e+00,-3.2026602e-04,-3.2293507e-04,-3.2026602e-04,1.2864924e+00,1.2865041e+00
8.0000000e+02,3.3144247e+02,1.3045642e+00,-3.1274493e-04,-3.2413963e-04,-3.1274493e-04,1.3045589e+00,-3.2146344e-04,-3.2413963e-04,-3.2146344e-04,1.3045440e+00,1.3045557e+00
8.0000000e+02,4.0949151e+02,1.3214121e+00,-3.1371892e-04,-3.2512276e-04,-3.1371892e-04,1.3214068e+00,-3.2244077e-04,-3.2512276e-04,-3.2244077e-04,1.3213919e+00,1.3214036e+00
8.0000000e+02,5.0591975e+02,1.3370148e+00,-3.1451267e-04,-3.2592392e-04,-3.1451267e-04,1.3370095e+00,-3.2323722e-04,-3.2592392e-04,-3.2323722e-04,1.3369946e+00,1.3370063e+00
8.0000000e+02,6.2505519e+02,1.3513309e+00,-3.1515870e-04,-3.2657595e-04,-3.1515870e-04,1.3513255e+00,-3.2388543e-04,-3.2657595e-04,-3.2388543e-04,1.3513106e+00,1.3513223e+00
8.0000000e+02,7.7224499e+02,1.3643313e+00,-3.1568396e-04,-3.2710607e-04,-3.1568396e-04,1.3643260e+00,-3.2441244e-04,-3.2710607e-04,-3.2441244e-04,1.3643111e+00,1.3643228e+00
8.0000000e+02,9.5409548e+02,1.3760084e+00,-3.1611067e-04,-3.2753671e-04,-3.1611067e-04,1.3760031e+00,-3.2484056e-04,-3.2753671e-04,-3.2484056e-04,1.3759881e+00,1.3759999e+00
8.0000000e+02,1.1787686e+03,1.3863804e+00,-3.1645707e-04,-3.2788630e-04,-3.1645707e-04,1.3863751e+00,-3.2518810e-04,-3.2788630e-04,-3.2518810e-04,1.3863602e+00,1.3863719e+00
8.0000000e+02,1.4563485e+03,1.3954925e+00,-3.1673812e-04,-3.2816993e-04,-3.1673812e-04,1.3954872e+00,-3.2547008e-04,-3.2816993e-04,-3.2547008e-04,1.3954722e+00,1.3954840e+00
8.0000000e+02,1.7992936e+03,1.4034140e+00,-3.1696604e-04,-3.2839994e-04,-3.1696604e-04,1.4034087e+00,-3.2569875e-04,-3.2839994e-04,-3.2569875e-04,1.4033937e+00,1.4034055e+00
8.0000000e+02,2.2229965e+03,1.4102331e+00,-3.1715081e-04,-3.2858641e-04,-3.1715081e-04,1.4102278e+00,-3.2588413e-04,-3.2858641e-04,-3.2588413e-04,1.4102128e+00,1.4102246e+00
8.0000000e+02,2.7464741e+03,1.4160509e+00,-3.1730056e-04,-3.2873752e-04,-3.1730056e-04,1.4160456e+00,-3.2603437e-04,-3.2873752e-04,-3.2603437e-04,1.4160306e+00,1.4160424e+00
8.0000000e+02,3.3932218e+03,1.4209747e+00,-3.1742189e-04,-3.2885996e-04,-3.1742189e-04,1.4209694e+00,-3.2615609e-04,-3.2885996e-04,-3.2615609e-04,1.4209544e+00,1.4209662e+00
8.0000000e+02,4.1922674e+03,1.4251124e+00,-3.1752018e-04,-3.2895915e-04,-3.1752018e-04,1.4251071e+00,-3.2625470e-04,-3.2895915e-04,-3.2625470e-04,1.4250921e+00,1.4251039e+00
8.0000000e+02,5.1794747e+03,1.4285682e+00,-3.1759979e-04,-3.2903948e-04,-3.1759979e-04,1.4285628e+00,-3.2633457e-04,-3.2903948e-04,-3.2633457e-04,1.4285479e+00,1.4285596e+00
8.0000000e+02,6.3991523e+03,1.4314392e+00,-3.1766426e-04,-3.2910454e-04,-3.1766426e-04,1.4314338e+00,-3.2639924e-04,-3.2910454e-04,-3.2639924e-04,1.4314189e+00,1.4314306e+00
8.0000000e+02,7.9060432e+03,1.4338137e+00,-3.1771646e-04,-3.2915722e-04,-3.1771646e-04,1.4338083e+00,-3.2645162e-04,-3.2915722e-04,-3.2645162e-04,1.4337934e+00,1.4338051e+00
8.0000000e+02,9.7677811e+03,1.4357701e+00,-3.1775873e-04,-3.2919987e-04,-3.1775873e-04,1.4357647e+00,-3.2649403e-04,-3.2919987e-04,-3.2649403e-04,1.4357498e+00,1.4357615e+00
8.0000000e+02,1.2067926e+04,1.4373769e+00,-3.1779296e-04,-3.2923441e-04,-3.1779296e-04,1.4373715e+00,-3.2652836e-04,-3.2923441e-04,-3.2652836e-04,1.4373566e+00,1.4373683e+00
8.0000000e+02,1.4909717e+04,1.4386931e+00,-3.1782066e-04,-3.2926237e-04,-3.1782066e-04,1.4386878e+00,-3.2655616e-04,-3.2926237e-04,-3.2655616e-04,1.4386728e+00,1.4386846e+00
8.0000000e+02,1.8420700e+04,1.4397689e+00,-3.1784309e-04,-3.2928500e-04,-3.1784309e-04,1.4397636e+00,-3.2657866e-04,-3.2928500e-04,-3.2657866e-04,1.4397486e+00,1.4397604e+00
8.0000000e+02,2.2758459e+04,1.4406467e+00,-3.1786125e-04,-3.2930333e-04,-3.1786125e-04,1.4406414e+00,-3.2659688e-04,-3.2930333e-04,-3.2659688e-04,1.4406264e+00,1.4406382e+00
8.0000000e+02,2.8117687e+04,1.4413618e+00,-3.1787595e-04,-3.2931816e-04,-3.1787595e-04,1.4413565e+00,-3.2661162e-04,-3.2931816e-04,-3.2661162e-04,1.4413415e+00,1.4413533e+00
8.0000000e+02,3.4738921e+04,1.4419437e+00,-3.1788785e-04,-3.2933017e-04,-3.1788785e-04,1.4419383e+00,-3.2662356e-04,-3.2933017e-04,-3.2662356e-04,1.4419234e+00,1.4419351e+00
8.0000000e+02,4.2919343e+04,1.4424167e+00,-3.1789748e-04,-3.2933989e-04,-3.1789748e-04,1.4424113e+00,-3.2663322e-04,-3.2933989e-04,-3.2663322e-04,1.4423964e+00,1.4424081e+00
8.0000000e+02,5.3026113e+04,1.4428009e+00,-3.1790528e-04,-3.2934775e-04,-3.1790528e-04,1.4427955e+00,-3.2664105e-04,-3.2934775e-04,-3.2664105e-04,1.4427806e+00,1.4427923e+00
8.0000000e+02,6.5512856e+04,1.4431127e+00,-3.1791159e-04,-3.2935412e-04,-3.1791159e-04,1.4431074e+00,-3.2664738e-04,-3.2935412e-04,-3.2664738e-04,1.4430924e+00,1.4431042e+00
8.0000000e+02,8.0940012e+04,1.4433657e+00,-3.1791670e-04,-3.2935928e-04,-3.1791670e-04,1.4433604e+00,-3.2665250e-04,-3.2935928e-04,-3.2665250e-04,1.4433454e+00,1.4433572e+00
8.0000000e+02,1.0000000e+05,1.4435709e+00,-3.1792083e-04,-3.2936345e-04,-3.1792083e-04,1.4435655e+00,-3.2665665e-04,-3.2936345e-04,-3.2665665e-04,1.4435506e+00,1.4435623e+00
8.5000000e+02,3.1622777e+00,4.8008246e-01,-1.2762261e-04,-1.3515479e-04,-1.2762261e-04,4.8007985e-01,-1.3395754e-04,-1.3515479e-04,-1.3395754e-04,4.8006838e-01,4.8007690e-01
8.5000000e+02,3.9069399e+00,5.3075398e-01,-1.4148312e-04,-1.4947576e-04,-1.4148312e-04,5.3075113e-01,-1.4814357e-04,-1.4947576e-04,-1.4814357e-04,5.3073926e-01,5.3074813e-01
8.5000000e+02,4.8269574e+00,5.8200527e-01,-1.5559498e-04,-1.6400497e-04,-1.5559498e-04,5.8200218e-01,-1.6253914e-04,-1.6400497e-04,-1.6253914e-04,5.8198997e-01,5.8199914e-01
8.5000000e+02,5.9636233e+00,6.3314657e-01,-1.6973031e-04,-1.7851206e-04,-1.6973031e-04,6.3314325e-01,-1.7691673e-04,-1.7851206e-04,-1.7691673e-04,6.3313074e-01,6.3314018e-01
8.5000000e+02,7.3679546e+00,6.8351551e-01,-1.8364745e-04,-1.9275518e-04,-1.8364745e-04,6.8351198e-01,-1.9103702e-04,-1.9275518e-04,-1.9103702e-04,6.8349921e-01,6.8350890e-01
8.5000000e+02,9.1029818e+00,7.3251315e-01,-1.9710754e-04,-2.0649715e-04,-1.9710754e-04,7.3250942e-01,-2.0466480e-04,-2.0649715e-04,-2.0466480e-04,7.3249644e-01,7.3250634e-01
8.5000000e+02,1.1246578e+01,7.7963406e-01,-2.0989241e-04,-2.1952282e-04,-2.0989241e-04,7.7963014e-01,-2.1758629e-04,-2.1952282e-04,-2.1758629e-04,7.7961697e-01,7.7962706e-01
8.5000000e+02,1.3894955e+01,8.2448739e-01,-2.2182055e-04,-2.3165455e-04,-2.2182055e-04,8.2448330e-01,-2.2962459e-04,-2.3165455e-04,-2.2962459e-04,8.2446998e-01,8.2448022e-01
8.5000000e+02,1.7166979e+01,8.6680715e-01,-2.3275843e-04,-2.4276306e-04,-2.3275843e-04,8.6680291e-01,-2.4065059e-04,-2.4276306e-04,-2.4065059e-04,8.6678946e-01,8.6679984e-01
8.5000000e+02,2.1209509e+01,9.0645142e-01,-2.4262546e-04,-2.5277207e-04,-2.4262546e-04,9.0644704e-01,-2.5058772e-04,-2.5277207e-04,-2.5058772e-04,9.0643349e-01,9.0644398e-01
8.5000000e+02,2.6203985e+01,9.4339202e-01,-2.5139266e-04,-2.6165674e-04,-2.5139266e-04,9.4338753e-01,-2.5941052e-04,-2.6165674e-04,-2.5941052e-04,9.4337389e-01,9.4338448e-01
8.5000000e+02,3.2374575e+01,9.7769696e-01,-2.5907625e-04,-2.6943707e-04,-2.5907625e-04,9.7769238e-01,-2.6713813e-04,-2.6943707e-04,-2.6713813e-04,9.7767866e-01,9.7768933e-01
8.5000000e+02,3.9998234e+01,1.0095086e+00,-2.6572807e-04,-2.7616826e-04,-2.6572807e-04,1.0095039e+00,-2.7382479e-04,-2.7616826e-04,-2.7382479e-04,1.0094901e+00,1.0095009e+00
8.5000000e+02,4.9417134e+01,1.0390199e+00,-2.7142496e-04,-2.8193007e-04,-2.7142496e-04,1.0390151e+00,-2.7954928e-04,-2.8193007e-04,-2.7954928e-04,1.0390013e+00,1.0390121e+00
8.5000000e+02,6.1054023e+01,1.0664515e+00,-2.7625865e-04,-2.8681676e-04,-2.7625865e-04,1.0664467e+00,-2.8440486e-04,-2.8681676e-04,-2.8440486e-04,1.0664328e+00,1.0664436e+00
8.5000000e+02,7.5431201e+01,1.0920303e+00,-2.8032726e-04,-2.9092855e-04,-2.8032726e-04,1.0920255e+00,-2.8849088e-04,-2.9092855e-04,-2.8849088e-04,1.0920116e+00,1.0920225e+00
8.5000000e+02,9.3193958e+01,1.1159716e+00,-2.8372872e-04,-2.9436515e-04,-2.8372872e-04,1.1159667e+00,-2.9190620e-04,-2.9436515e-04,-2.9190620e-04,1.1159527e+00,1.1159636e+00
8.5000000e+02,1.1513954e+02,1.1384636e+00,-2.8655624e-04,-2.9722122e-04,-2.8655624e-04,1.1384587e+00,-2.9474479e-04,-2.9722122e-04,-2.9474479e-04,1.1384447e+00,1.1384557e+00
8.5000000e+02,1.4225293e+02,1.1596578e+00,-2.8889548e-04,-2.9958364e-04,-2.8889548e-04,1.1596529e+00,-2.9709286e-04,-2.9958364e-04,-2.9709286e-04,1.1596389e+00,1.1596498e+00
8.5000000e+02,1.7575106e+02,1.1796623e+00,-2.9082309e-04,-3.0153007e-04,-2.9082309e-04,1.1796574e+00,-2.9902756e-04,-3.0153007e-04,-2.9902756e-04,1.1796433e+00,1.1796543e+00
8.5000000e+02,2.1713743e+02,1.1985409e+00,-2.9240632e-04,-3.0312856e-04,-2.9240632e-04,1.1985360e+00,-3.0061647e-04,-3.0312856e-04,-3.0061647e-04,1.1985219e+00,1.1985329e+00
8.5000000e+02,2.6826958e+02,1.2163167e+00,-2.9370318e-04,-3.0443780e-04,-2.9370318e-04,1.2163118e+00,-3.0191791e-04,-3.0443780e-04,-3.0191791e-04,1.2162977e+00,1.2163087e+00
8.5000000e+02,3.3144247e+02,1.2329800e+00,-2.9476312e-04,-3.0550777e-04,-2.9476312e-04,1.2329750e+00,-3.0298152e-04,-3.0550777e-04,-3.0298152e-04,1.2329610e+00,1.2329720e+00
8.5000000e+02,4.0949151e+02,1.2484995e+00,-2.9562786e-04,-3.0638064e-04,-2.9562786e-04,1.2484945e+00,-3.0384922e-04,-3.0638064e-04,-3.0384922e-04,1.2484804e+00,1.2484915e+00
8.5000000e+02,5.0591975e+02,1.2628349e+00,-2.9633230e-04,-3.0709166e-04,-2.9633230e-04,1.2628299e+00,-3.0455604e-04,-3.0709166e-04,-3.0455604e-04,1.2628158e+00,1.2628269e+00
8.5000000e+02,6.2505519e+02,1.2759499e+00,-2.9690546e-04,-3.0767015e-04,-2.9690546e-04,1.2759449e+00,-3.0513112e-04,-3.0767015e-04,-3.0513112e-04,1.2759308e+00,1.2759419e+00
8.5000000e+02,7.7224499e+02,1.2878224e+00,-2.9737134e-04,-3.0814035e-04,-2.9737134e-04,1.2878173e+00,-3.0559856e-04,-3.0814035e-04,-3.0559856e-04,1.2878033e+00,1.2878143e+00
8.5000000e+02,9.5409548e+02,1.2984518e+00,-2.9774973e-04,-3.0852223e-04,-2.9774973e-04,1.2984468e+00,-3.0597820e-04,-3.0852223e-04,-3.0597820e-04,1.2984327e+00,1.2984438e+00
8.5000000e+02,1.1787686e+03,1.3078630e+00,-2.9805685e-04,-3.0883219e-04,-2.9805685e-04,1.3078579e+00,-3.0628634e-04,-3.0883219e-04,-3.0628634e-04,1.3078439e+00,1.3078549e+00
8.5000000e+02,1.4563485e+03,1.3161053e+00,-2.9830600e-04,-3.0908363e-04,-2.9830600e-04,1.3161002e+00,-3.0653631e-04,-3.0908363e-04,-3.0653631e-04,1.3160862e+00,1.3160972e+00
8.5000000e+02,1.7992936e+03,1.3232497e+00,-2.9850803e-04,-3.0928751e-04,-2.9850803e-04,1.3232447e+00,-3.0673900e-04,-3.0928751e-04,-3.0673900e-04,1.3232306e+00,1.3232417e+00
8.5000000e+02,2.2229965e+03,1.3293835e+00,-2.9867179e-04,-3.0945278e-04,-2.9867179e-04,1.3293784e+00,-3.0690330e-04,-3.0945278e-04,-3.0690330e-04,1.3293643e+00,1.3293754e+00
8.5000000e+02,2.7464741e+03,1.3346039e+00,-2.9880451e-04,-3.0958671e-04,-2.9880451e-04,1.3345988e+00,-3.0703644e-04,-3.0958671e-04,-3.0703644e-04,1.3345847e+00,1.3345958e+00
8.5000000e+02,3.3932218e+03,1.3390126e+00,-2.9891203e-04,-3.0969521e-04,-2.9891203e-04,1.3390075e+00,-3.0714431e-04,-3.0969521e-04,-3.0714431e-04,1.3389934e+00,1.3390045e+00
8.5000000e+02,4.1922674e+03,1.3427105e+00,-2.9899912e-04,-3.0978311e-04,-2.9899912e-04,1.3427054e+00,-3.0723169e-04,-3.0978311e-04,-3.0723169e-04,1.3426913e+00,1.3427024e+00
8.5000000e+02,5.1794747e+03,1.3457940e+00,-2.9906967e-04,-3.0985429e-04,-2.9906967e-04,1.3457889e+00,-3.0730246e-04,-3.0985429e-04,-3.0730246e-04,1.3457748e+00,1.3457859e+00
8.5000000e+02,6.3991523e+03,1.3483522e+00,-2.9912679e-04,-3.0991194e-04,-2.9912679e-04,1.3483471e+00,-3.0735978e-04,-3.0991194e-04,-3.0735978e-04,1.3483330e+00,1.3483441e+00
8.5000000e+02,7.9060432e+03,1.3504655e+00,-2.9917305e-04,-3.0995862e-04,-2.9917305e-04,1.3504604e+00,-3.0740618e-04,-3.0995862e-04,-3.0740618e-04,1.3504463e+00,1.3504574e+00
